id_movimento,data_emissao,data_vencimento,data_pagamento,tipo,categoria,centro_custo,entidade,forma_pagamento,valor_previsto,valor_realizado,status
MOV-01393,2026-05-21,2026-06-19,2026-06-15,Entrada,Vendas B2B,Operações,Cliente 40,Transferência,14368.48,14366.45,Pago
MOV-01394,2026-05-18,2026-06-18,2026-06-20,Entrada,Serviços,Administrativo,Cliente 05,Transferência,18437.15,18928.33,Pago
MOV-01395,2026-06-16,2026-06-27,2026-06-28,Saída,Fornecedores,Marketing,Fornecedor 43,PIX,3049.39,2965.52,Pago
MOV-01396,2026-05-22,2026-06-21,2026-06-22,Saída,Logística,Operações,Fornecedor 19,Transferência,2428.27,2465.7,Pago
MOV-01397,2026-05-19,2026-06-10,2026-06-11,Saída,Fornecedores,Comercial,Fornecedor 32,PIX,10712.31,10650.76,Pago
MOV-01398,2026-05-12,2026-06-13,2026-06-12,Saída,Pessoal,Comercial,Fornecedor 34,PIX,12361.74,12562.63,Pago
MOV-01399,2026-05-17,2026-06-19,2026-06-16,Saída,Fornecedores,Comercial,Fornecedor 35,PIX,2406.52,2426.87,Pago
MOV-01400,2026-05-07,2026-06-07,2026-06-02,Saída,Fornecedores,Marketing,Fornecedor 33,Boleto,5039.38,5137.27,Pago
MOV-01401,2026-05-06,2026-06-07,2026-06-04,Saída,Pessoal,Tecnologia,Fornecedor 05,Boleto,7572.46,7750.73,Pago
MOV-01402,2026-05-20,2026-06-02,2026-05-31,Saída,Pessoal,Tecnologia,Fornecedor 01,Boleto,13766.89,14097.56,Pago
MOV-01403,2026-05-21,2026-06-11,2026-06-12,Saída,Marketing,Marketing,Fornecedor 03,Boleto,12581.07,12827.59,Pago
MOV-01404,2026-05-21,2026-06-22,2026-06-23,Saída,Fornecedores,Tecnologia,Fornecedor 14,Transferência,4340.11,4387.09,Pago
MOV-01405,2026-05-19,2026-06-13,2026-06-11,Saída,Pessoal,Tecnologia,Fornecedor 39,PIX,16061.75,16366.98,Pago
MOV-01406,2026-06-06,2026-06-23,2026-06-20,Saída,Marketing,Comercial,Fornecedor 41,PIX,6178.99,6239.41,Pago
MOV-01407,2026-05-14,2026-06-16,2026-07-04,Saída,Fornecedores,Tecnologia,Fornecedor 44,Cartão,12420.61,12291.97,Pago em atraso
MOV-01408,2026-06-06,2026-06-28,2026-06-24,Saída,Fornecedores,Operações,Fornecedor 06,Cartão,4836.07,4911.8,Pago
MOV-01409,2026-05-22,2026-06-02,2026-05-29,Saída,Fornecedores,Marketing,Fornecedor 12,PIX,7690.98,7511.66,Pago
MOV-01410,2026-05-25,2026-06-08,2026-06-08,Saída,Tecnologia,Marketing,Fornecedor 39,PIX,11240.54,11198.8,Pago
MOV-01411,2026-05-28,2026-06-07,2026-06-07,Saída,Marketing,Operações,Fornecedor 22,Transferência,7511.08,7305.47,Pago
MOV-01412,2026-05-24,2026-06-07,2026-06-02,Saída,Administrativo,Tecnologia,Fornecedor 33,PIX,5620.39,5583.74,Pago
MOV-01413,2026-05-18,2026-06-11,2026-06-13,Saída,Fornecedores,Comercial,Fornecedor 16,Transferência,9033.39,8776.11,Pago
MOV-01414,2026-05-06,2026-06-02,2026-05-29,Saída,Pessoal,Comercial,Fornecedor 40,Boleto,17594.52,17499.43,Pago
MOV-01415,2026-05-23,2026-06-02,2026-05-29,Saída,Tecnologia,Marketing,Fornecedor 01,PIX,5269.84,5328.12,Pago
MOV-01416,2026-05-23,2026-06-04,2026-05-30,Saída,Logística,Comercial,Fornecedor 42,Cartão,10776.02,10817.17,Pago
MOV-01417,2026-05-08,2026-06-10,2026-06-11,Saída,Administrativo,Operações,Fornecedor 44,Cartão,9249.88,9221.95,Pago
MOV-01418,2026-05-31,2026-06-21,2026-06-18,Saída,Marketing,Operações,Fornecedor 10,Transferência,5559.17,5543.9,Pago
MOV-01419,2026-06-03,2026-06-13,2026-06-10,Saída,Marketing,Marketing,Fornecedor 20,Boleto,3455.51,3428.16,Pago
MOV-01420,2026-05-19,2026-06-18,2026-06-19,Saída,Fornecedores,Tecnologia,Fornecedor 14,Cartão,6362.55,6219.4,Pago
MOV-01421,2026-05-26,2026-06-15,2026-06-17,Saída,Pessoal,Marketing,Fornecedor 09,Boleto,15079.6,14956.15,Pago
MOV-01422,2026-05-23,2026-06-19,2026-06-19,Saída,Fornecedores,Marketing,Fornecedor 24,Transferência,10084.97,10327.22,Pago
MOV-01423,2026-05-01,2026-06-04,2026-06-06,Saída,Fornecedores,Administrativo,Fornecedor 27,PIX,3048.78,3012.25,Pago
MOV-01424,2026-05-13,2026-06-06,2026-06-07,Saída,Fornecedores,Comercial,Fornecedor 45,Boleto,5467.24,5362.37,Pago
MOV-01425,2026-05-27,2026-06-24,2026-06-21,Saída,Pessoal,Operações,Fornecedor 10,Cartão,10064.19,10149.48,Pago
MOV-01426,2026-05-22,2026-06-25,2026-06-25,Saída,Pessoal,Administrativo,Fornecedor 34,PIX,15134.28,15234.49,Pago
MOV-01427,2026-05-22,2026-06-03,2026-06-05,Saída,Marketing,Tecnologia,Fornecedor 23,Boleto,11001.01,10889.8,Pago
MOV-01428,2026-05-21,2026-06-10,2026-06-10,Saída,Tecnologia,Administrativo,Fornecedor 29,Cartão,13107.15,13204.06,Pago
MOV-01429,2026-06-13,2026-06-26,2026-06-23,Saída,Pessoal,Administrativo,Fornecedor 40,Cartão,10390.32,10180.39,Pago
MOV-01430,2026-05-30,2026-06-16,2026-06-15,Saída,Fornecedores,Comercial,Fornecedor 43,Boleto,8110.94,8203.39,Pago
MOV-01431,2026-05-08,2026-06-02,2026-06-03,Saída,Logística,Operações,Fornecedor 02,Transferência,2503.6,2499.52,Pago
MOV-01432,2026-05-06,2026-06-06,2026-06-01,Saída,Administrativo,Administrativo,Fornecedor 23,Transferência,8512.1,8752.29,Pago
MOV-01433,2026-05-20,2026-06-03,2026-06-02,Saída,Administrativo,Comercial,Fornecedor 43,Boleto,12226.91,12357.03,Pago
MOV-01434,2026-05-19,2026-06-23,2026-06-19,Saída,Administrativo,Marketing,Fornecedor 02,Cartão,5258.04,5212.2,Pago
MOV-01435,2026-05-30,2026-06-09,2026-06-08,Saída,Administrativo,Marketing,Fornecedor 21,Boleto,5806.37,5974.3,Pago
MOV-01436,2026-05-23,2026-06-10,2026-06-11,Saída,Fornecedores,Marketing,Fornecedor 43,PIX,4249.35,4207.92,Pago
MOV-01437,2026-06-04,2026-06-20,2026-06-21,Saída,Pessoal,Marketing,Fornecedor 25,Cartão,16590.24,16393.86,Pago
MOV-01438,2026-05-19,2026-06-23,2026-06-23,Saída,Fornecedores,Marketing,Fornecedor 27,Transferência,9583.84,9758.16,Pago
MOV-01439,2026-05-28,2026-06-09,2026-06-11,Saída,Fornecedores,Marketing,Fornecedor 43,PIX,5572.63,5499.62,Pago
MOV-01440,2026-06-14,2026-06-28,2026-06-24,Saída,Logística,Comercial,Fornecedor 16,PIX,12557.63,12198.24,Pago
MOV-01441,2026-07-09,2026-07-19,2026-07-15,Entrada,Vendas B2B,Comercial,Cliente 22,PIX,3787.38,3870.03,Pago
MOV-01442,2026-07-15,2026-07-28,2026-07-28,Entrada,Vendas B2B,Administrativo,Cliente 08,PIX,12317.12,12528.58,Pago
MOV-01443,2026-07-12,2026-07-24,2026-07-21,Entrada,Assinaturas,Comercial,Cliente 28,Boleto,5832.72,5689.83,Pago
MOV-01444,2026-06-27,2026-07-13,2026-07-11,Entrada,Vendas B2B,Marketing,Cliente 39,Boleto,13698.08,13678.39,Pago
MOV-01445,2026-06-23,2026-07-19,2026-07-14,Entrada,Vendas B2B,Comercial,Cliente 06,Boleto,13919.78,13871.77,Pago
MOV-01446,2026-06-16,2026-07-18,2026-07-16,Entrada,Serviços,Comercial,Cliente 13,Boleto,6801.58,6883.19,Pago
MOV-01447,2026-06-12,2026-07-08,2026-07-07,Entrada,Serviços,Tecnologia,Cliente 14,Cartão,14295.55,14382.66,Pago
MOV-01448,2026-06-23,2026-07-08,2026-07-07,Entrada,Vendas B2B,Comercial,Cliente 04,PIX,8040.34,7934.91,Pago
MOV-01449,2026-05-29,2026-07-02,2026-07-03,Entrada,Vendas B2B,Marketing,Cliente 01,PIX,16520.94,16104.56,Pago
MOV-01450,2026-06-09,2026-07-12,2026-07-08,Entrada,Vendas B2B,Tecnologia,Cliente 29,Transferência,14525.07,14585.38,Pago
MOV-01451,2026-06-13,2026-07-16,2026-07-18,Entrada,Assinaturas,Operações,Cliente 15,Boleto,10102.82,9989.75,Pago
MOV-01452,2026-06-23,2026-07-15,2026-07-15,Entrada,Vendas B2B,Marketing,Cliente 30,Cartão,8164.0,8371.42,Pago
MOV-01453,2026-06-08,2026-07-13,2026-07-08,Entrada,Vendas B2B,Tecnologia,Cliente 25,Boleto,14015.46,14329.43,Pago
MOV-01454,2026-07-11,2026-07-26,2026-07-23,Entrada,Vendas B2B,Operações,Cliente 07,PIX,3012.04,2948.97,Pago
MOV-01455,2026-06-22,2026-07-11,2026-07-13,Entrada,Vendas B2B,Administrativo,Cliente 18,Boleto,5078.48,5045.64,Pago
MOV-01456,2026-06-15,2026-07-16,2026-07-13,Entrada,Vendas B2B,Comercial,Cliente 23,PIX,12023.74,12014.61,Pago
MOV-01457,2026-06-21,2026-07-16,2026-07-13,Entrada,Vendas B2B,Operações,Cliente 27,Cartão,7713.89,7591.31,Pago
MOV-01458,2026-06-13,2026-07-06,2026-07-05,Entrada,Vendas B2B,Administrativo,Cliente 08,Boleto,7481.72,7564.34,Pago
MOV-01459,2026-06-17,2026-07-12,2026-07-09,Entrada,Assinaturas,Comercial,Cliente 02,Cartão,7984.68,7922.19,Pago
MOV-01460,2026-06-16,2026-07-11,2026-07-11,Entrada,Vendas B2B,Tecnologia,Cliente 36,Transferência,6540.87,6593.41,Pago
MOV-01461,2026-06-09,2026-07-07,2026-07-07,Entrada,Assinaturas,Operações,Cliente 38,Boleto,7832.12,7964.45,Pago
MOV-01462,2026-07-06,2026-07-19,2026-07-14,Entrada,Assinaturas,Marketing,Cliente 10,Transferência,6586.31,6512.59,Pago
MOV-01463,2026-06-28,2026-07-20,2026-07-19,Entrada,Vendas B2B,Operações,Cliente 18,Boleto,10262.3,9995.64,Pago
MOV-01464,2026-06-17,2026-07-16,2026-07-11,Entrada,Vendas B2B,Marketing,Cliente 36,Boleto,14621.94,14470.35,Pago
MOV-01465,2026-06-16,2026-07-16,2026-07-14,Entrada,Assinaturas,Operações,Cliente 39,PIX,17341.35,17678.61,Pago
MOV-01466,2026-06-15,2026-07-07,2026-07-06,Entrada,Vendas B2B,Marketing,Cliente 45,PIX,3720.56,3664.36,Pago
MOV-01467,2026-06-16,2026-07-10,2026-07-24,Entrada,Vendas B2B,Operações,Cliente 29,Cartão,5904.45,5755.2,Pago em atraso
MOV-01468,2026-07-09,2026-07-25,2026-07-24,Entrada,Assinaturas,Administrativo,Cliente 30,Transferência,11826.44,11795.18,Pago
MOV-01469,2026-06-10,2026-07-01,2026-07-12,Entrada,Vendas B2B,Operações,Cliente 21,Cartão,4753.74,4768.74,Pago em atraso
MOV-01470,2026-06-17,2026-07-21,2026-07-18,Entrada,Assinaturas,Comercial,Cliente 42,Transferência,12359.13,12230.55,Pago
MOV-01471,2026-05-31,2026-07-02,2026-06-27,Entrada,Vendas B2B,Operações,Cliente 32,PIX,14298.67,14489.79,Pago
MOV-01472,2026-06-13,2026-07-04,2026-07-02,Entrada,Serviços,Tecnologia,Cliente 22,PIX,4926.65,4806.0,Pago
MOV-01473,2026-06-16,2026-07-16,2026-07-11,Entrada,Vendas B2B,Marketing,Cliente 45,Boleto,14212.93,14233.98,Pago
MOV-01474,2026-06-19,2026-07-07,2026-07-03,Entrada,Assinaturas,Operações,Cliente 16,PIX,4160.0,4225.59,Pago
MOV-01475,2026-06-21,2026-07-02,2026-06-30,Saída,Marketing,Operações,Fornecedor 15,Boleto,7501.84,7492.25,Pago
MOV-01476,2026-06-07,2026-07-11,2026-07-12,Saída,Administrativo,Tecnologia,Fornecedor 32,PIX,2755.71,2676.22,Pago
MOV-01477,2026-07-02,2026-07-18,2026-07-25,Saída,Marketing,Operações,Fornecedor 38,Cartão,9077.51,9126.35,Pago em atraso
MOV-01478,2026-07-05,2026-07-19,2026-07-16,Saída,Fornecedores,Administrativo,Fornecedor 01,Transferência,9130.61,9074.28,Pago
MOV-01479,2026-06-25,2026-07-13,2026-07-11,Saída,Fornecedores,Tecnologia,Fornecedor 13,Transferência,5429.6,5512.4,Pago
MOV-01480,2026-06-21,2026-07-21,2026-07-16,Saída,Logística,Administrativo,Fornecedor 26,Boleto,5636.75,5618.33,Pago
MOV-01481,2026-06-28,2026-07-26,2026-07-24,Saída,Fornecedores,Tecnologia,Fornecedor 45,Boleto,1670.76,1640.7,Pago
MOV-01482,2026-06-24,2026-07-12,2026-07-10,Saída,Logística,Operações,Fornecedor 33,PIX,10441.82,10483.7,Pago
MOV-01483,2026-06-17,2026-07-11,2026-07-12,Saída,Pessoal,Marketing,Fornecedor 39,Boleto,8309.19,8418.86,Pago
MOV-01484,2026-07-07,2026-07-20,2026-07-18,Saída,Administrativo,Comercial,Fornecedor 02,PIX,6625.98,6458.08,Pago
MOV-01485,2026-06-16,2026-07-01,2026-07-02,Saída,Logística,Comercial,Fornecedor 04,Transferência,11898.69,12062.0,Pago
MOV-01486,2026-06-21,2026-07-14,2026-07-14,Saída,Fornecedores,Comercial,Fornecedor 20,PIX,3355.88,3270.53,Pago
MOV-01487,2026-06-09,2026-07-09,2026-07-07,Saída,Logística,Comercial,Fornecedor 31,Boleto,4613.17,4508.08,Pago
MOV-01488,2026-06-06,2026-07-08,2026-07-07,Saída,Fornecedores,Administrativo,Fornecedor 31,PIX,2172.88,2142.9,Pago
MOV-01489,2026-06-08,2026-07-03,2026-07-04,Saída,Tecnologia,Marketing,Fornecedor 30,Cartão,2932.23,2849.52,Pago
MOV-01490,2026-05-30,2026-07-02,2026-07-01,Saída,Fornecedores,Marketing,Fornecedor 13,Transferência,1349.94,1366.94,Pago
MOV-01491,2026-06-28,2026-07-28,2026-07-30,Saída,Fornecedores,Comercial,Fornecedor 37,Cartão,4273.18,4352.75,Pago
MOV-01492,2026-07-11,2026-07-23,2026-07-18,Saída,Pessoal,Administrativo,Fornecedor 24,Cartão,14419.64,14234.94,Pago
MOV-01493,2026-06-15,2026-07-12,2026-07-12,Saída,Logística,Operações,Fornecedor 21,Transferência,7353.88,7453.69,Pago
MOV-01494,2026-06-08,2026-07-12,2026-07-09,Saída,Pessoal,Marketing,Fornecedor 44,Cartão,10221.1,10413.81,Pago
MOV-01495,2026-06-11,2026-07-05,2026-07-05,Saída,Pessoal,Administrativo,Fornecedor 44,Boleto,12521.52,12630.81,Pago
MOV-01496,2026-07-01,2026-07-28,2026-07-25,Saída,Logística,Operações,Fornecedor 37,Boleto,5081.03,5111.15,Pago
MOV-01497,2026-07-14,2026-07-27,2026-07-23,Saída,Administrativo,Administrativo,Fornecedor 35,PIX,10152.74,10349.77,Pago
MOV-01498,2026-06-17,2026-07-18,2026-07-15,Saída,Pessoal,Tecnologia,Fornecedor 32,PIX,9047.17,9177.29,Pago
MOV-01499,2026-06-22,2026-07-13,2026-07-14,Saída,Pessoal,Marketing,Fornecedor 45,PIX,10233.22,10060.73,Pago
MOV-01500,2026-05-31,2026-07-05,2026-07-03,Saída,Fornecedores,Administrativo,Fornecedor 07,Cartão,8476.1,8586.05,Pago
MOV-01501,2026-06-24,2026-07-10,2026-07-11,Saída,Fornecedores,Administrativo,Fornecedor 41,PIX,2015.94,1992.09,Pago
MOV-01502,2026-05-28,2026-07-01,2026-07-05,Saída,Administrativo,Comercial,Fornecedor 05,Transferência,3358.37,3299.35,Pago em atraso
MOV-01503,2026-07-01,2026-07-22,2026-07-21,Saída,Pessoal,Operações,Fornecedor 20,Cartão,15948.75,15798.68,Pago
MOV-01504,2026-07-10,2026-07-21,2026-07-16,Saída,Marketing,Marketing,Fornecedor 21,Transferência,11590.98,11715.55,Pago
MOV-01505,2026-06-30,2026-07-28,2026-07-24,Saída,Fornecedores,Administrativo,Fornecedor 23,Cartão,9117.14,9074.86,Pago
MOV-01506,2026-06-19,2026-07-16,2026-07-12,Saída,Administrativo,Comercial,Fornecedor 06,Boleto,5493.63,5485.35,Pago
MOV-01507,2026-06-09,2026-07-04,2026-07-04,Saída,Tecnologia,Comercial,Fornecedor 21,Transferência,9286.38,9142.28,Pago
MOV-01508,2026-06-22,2026-07-20,2026-07-15,Saída,Pessoal,Comercial,Fornecedor 33,Cartão,11011.99,11133.45,Pago
MOV-01509,2026-06-12,2026-07-09,2026-07-10,Saída,Fornecedores,Comercial,Fornecedor 17,PIX,3247.94,3306.66,Pago
MOV-01510,2026-06-16,2026-07-15,2026-07-12,Saída,Marketing,Tecnologia,Fornecedor 28,PIX,6749.42,6563.06,Pago
MOV-01511,2026-06-11,2026-07-03,2026-07-05,Saída,Marketing,Operações,Fornecedor 25,PIX,12144.78,11961.91,Pago
MOV-01512,2026-06-14,2026-07-19,2026-07-17,Saída,Pessoal,Comercial,Fornecedor 07,Boleto,15155.66,15350.1,Pago
MOV-01513,2026-06-15,2026-07-20,2026-07-22,Saída,Fornecedores,Marketing,Fornecedor 02,Transferência,9566.03,9563.82,Pago
MOV-01514,2026-06-23,2026-07-16,2026-07-30,Saída,Marketing,Comercial,Fornecedor 05,PIX,2401.51,2409.76,Pago em atraso
MOV-01515,2026-06-28,2026-07-12,2026-07-10,Saída,Fornecedores,Comercial,Fornecedor 02,Boleto,11919.88,12210.69,Pago
MOV-01516,2026-06-12,2026-07-07,2026-07-07,Saída,Fornecedores,Comercial,Fornecedor 43,Boleto,3310.74,3322.14,Pago
MOV-01517,2026-05-30,2026-07-02,2026-06-29,Saída,Marketing,Marketing,Fornecedor 01,Transferência,2509.1,2479.04,Pago
MOV-01518,2026-06-24,2026-07-04,2026-07-03,Saída,Fornecedores,Tecnologia,Fornecedor 09,Transferência,10105.38,10157.26,Pago
MOV-01519,2026-07-10,2026-07-26,2026-07-28,Saída,Administrativo,Comercial,Fornecedor 12,Cartão,10924.62,10910.38,Pago
MOV-01520,2026-06-19,2026-07-03,2026-06-30,Saída,Pessoal,Comercial,Fornecedor 31,PIX,15086.93,15410.86,Pago
MOV-01521,2026-08-02,2026-08-25,2026-08-23,Entrada,Assinaturas,Comercial,Cliente 28,PIX,5965.44,6082.83,Pago
MOV-01522,2026-07-03,2026-08-01,2026-08-01,Entrada,Serviços,Operações,Cliente 09,Cartão,13345.7,13258.24,Pago
MOV-01523,2026-07-19,2026-08-14,2026-08-11,Entrada,Assinaturas,Tecnologia,Cliente 32,PIX,13481.75,13272.52,Pago
MOV-01524,2026-07-23,2026-08-03,2026-07-31,Entrada,Vendas B2B,Tecnologia,Cliente 18,Cartão,2975.6,3024.33,Pago
MOV-01525,2026-07-17,2026-08-11,2026-08-11,Entrada,Vendas B2B,Administrativo,Cliente 32,Cartão,11541.11,11831.48,Pago
MOV-01526,2026-08-07,2026-08-19,2026-08-16,Entrada,Assinaturas,Marketing,Cliente 22,PIX,14160.07,14134.01,Pago
MOV-01527,2026-07-20,2026-08-09,2026-08-07,Entrada,Vendas B2B,Operações,Cliente 37,Boleto,6257.9,6187.71,Pago
MOV-01528,2026-08-04,2026-08-27,2026-08-26,Entrada,Vendas B2B,Operações,Cliente 40,Boleto,6785.4,6689.28,Pago
MOV-01529,2026-07-11,2026-08-07,2026-08-07,Entrada,Assinaturas,Tecnologia,Cliente 14,Cartão,12069.01,12222.98,Pago
MOV-01530,2026-08-07,2026-08-24,,Entrada,Assinaturas,Operações,Cliente 39,Transferência,4946.68,0,Vencido
MOV-01531,2026-07-29,2026-08-16,2026-08-17,Entrada,Vendas B2B,Administrativo,Cliente 30,Transferência,11503.91,11493.1,Pago
MOV-01532,2026-07-18,2026-08-09,2026-08-22,Entrada,Vendas B2B,Comercial,Cliente 05,Boleto,10929.97,11135.31,Pago em atraso
MOV-01533,2026-07-24,2026-08-16,2026-08-15,Entrada,Assinaturas,Operações,Cliente 18,PIX,6072.54,6076.59,Pago
MOV-01534,2026-07-27,2026-08-16,2026-08-18,Entrada,Serviços,Comercial,Cliente 09,Boleto,11236.06,11193.7,Pago
MOV-01535,2026-07-06,2026-08-02,2026-08-05,Entrada,Vendas B2B,Administrativo,Cliente 18,Boleto,13062.04,12887.55,Pago em atraso
MOV-01536,2026-07-22,2026-08-22,,Entrada,Assinaturas,Administrativo,Cliente 04,PIX,15352.94,0,Vencido
MOV-01537,2026-07-26,2026-08-24,2026-08-22,Entrada,Vendas B2B,Administrativo,Cliente 18,Transferência,16059.6,15790.22,Pago
MOV-01538,2026-07-27,2026-08-18,2026-08-16,Entrada,Serviços,Operações,Cliente 35,PIX,4646.35,4554.87,Pago
MOV-01539,2026-08-07,2026-08-24,2026-08-26,Entrada,Serviços,Marketing,Cliente 15,Boleto,3809.17,3723.36,Pago
MOV-01540,2026-07-20,2026-08-06,2026-08-05,Entrada,Vendas B2B,Tecnologia,Cliente 28,Cartão,4839.17,4725.17,Pago
MOV-01541,2026-08-06,2026-08-28,2026-09-12,Entrada,Vendas B2B,Administrativo,Cliente 25,PIX,5759.52,5638.7,Pago em atraso
MOV-01542,2026-07-28,2026-08-22,2026-08-22,Entrada,Assinaturas,Administrativo,Cliente 40,Cartão,6306.48,6239.16,Pago
MOV-01543,2026-07-11,2026-08-12,2026-08-15,Entrada,Serviços,Marketing,Cliente 11,Cartão,10937.85,11004.1,Pago em atraso
MOV-01544,2026-07-22,2026-08-13,2026-08-12,Entrada,Vendas B2B,Administrativo,Cliente 31,PIX,6894.18,7059.0,Pago
MOV-01545,2026-07-31,2026-08-21,2026-08-16,Entrada,Assinaturas,Tecnologia,Cliente 25,PIX,10339.69,10270.75,Pago
MOV-01546,2026-07-27,2026-08-14,2026-08-23,Entrada,Vendas B2B,Tecnologia,Cliente 17,Cartão,12564.84,12450.42,Pago em atraso
MOV-01547,2026-07-28,2026-08-19,2026-08-17,Entrada,Vendas B2B,Tecnologia,Cliente 04,Boleto,5579.1,5694.89,Pago
MOV-01548,2026-07-08,2026-08-03,2026-07-29,Entrada,Vendas B2B,Tecnologia,Cliente 29,Boleto,15216.04,14988.16,Pago
MOV-01549,2026-07-21,2026-08-09,2026-08-06,Entrada,Vendas B2B,Operações,Cliente 34,PIX,14422.78,14188.34,Pago
MOV-01550,2026-07-08,2026-08-02,2026-07-30,Entrada,Vendas B2B,Marketing,Cliente 11,Boleto,3824.29,3775.7,Pago
MOV-01551,2026-08-02,2026-08-20,2026-08-16,Entrada,Vendas B2B,Operações,Cliente 35,PIX,15845.28,16104.67,Pago
MOV-01552,2026-07-28,2026-08-12,2026-08-09,Entrada,Assinaturas,Operações,Cliente 01,Transferência,10203.16,10223.76,Pago
MOV-01553,2026-08-02,2026-08-17,2026-08-12,Entrada,Serviços,Comercial,Cliente 31,Boleto,13148.15,13064.37,Pago
MOV-01554,2026-07-27,2026-08-20,2026-08-19,Entrada,Serviços,Operações,Cliente 08,Boleto,5894.31,5881.01,Pago
MOV-01555,2026-07-14,2026-08-02,2026-08-15,Saída,Fornecedores,Marketing,Fornecedor 34,Cartão,7323.61,7163.62,Pago em atraso
MOV-01556,2026-07-23,2026-08-18,2026-08-20,Saída,Marketing,Tecnologia,Fornecedor 39,Cartão,5153.96,5296.86,Pago
MOV-01557,2026-08-03,2026-08-14,2026-08-16,Saída,Tecnologia,Operações,Fornecedor 05,Transferência,6474.85,6329.65,Pago
MOV-01558,2026-07-25,2026-08-14,2026-08-13,Saída,Logística,Marketing,Fornecedor 13,PIX,2280.06,2262.77,Pago
MOV-01559,2026-08-06,2026-08-25,2026-08-22,Saída,Fornecedores,Marketing,Fornecedor 16,Boleto,9062.07,9143.12,Pago
MOV-01560,2026-07-22,2026-08-15,2026-08-16,Saída,Fornecedores,Tecnologia,Fornecedor 14,Cartão,3426.98,3420.06,Pago
MOV-01561,2026-07-28,2026-08-08,2026-08-04,Saída,Fornecedores,Tecnologia,Fornecedor 30,Cartão,10959.76,10825.23,Pago
MOV-01562,2026-07-07,2026-08-03,2026-08-03,Saída,Logística,Marketing,Fornecedor 03,Cartão,10059.94,10253.75,Pago
MOV-01563,2026-07-28,2026-08-10,2026-08-07,Saída,Fornecedores,Operações,Fornecedor 36,Transferência,4500.32,4368.3,Pago
MOV-01564,2026-07-30,2026-08-21,,Saída,Fornecedores,Tecnologia,Fornecedor 40,Cartão,6331.26,0,Vencido
MOV-01565,2026-08-02,2026-08-26,,Saída,Pessoal,Marketing,Fornecedor 28,PIX,9263.5,0,Vencido
MOV-01566,2026-08-10,2026-08-24,,Saída,Marketing,Marketing,Fornecedor 22,Cartão,6726.98,0,Vencido
MOV-01567,2026-07-14,2026-08-05,2026-08-03,Saída,Tecnologia,Tecnologia,Fornecedor 26,Boleto,7623.81,7437.72,Pago
MOV-01568,2026-07-22,2026-08-05,2026-08-03,Saída,Fornecedores,Marketing,Fornecedor 36,Transferência,4206.83,4186.03,Pago
MOV-01569,2026-07-09,2026-08-03,2026-07-29,Saída,Administrativo,Comercial,Fornecedor 15,Cartão,3257.76,3211.92,Pago
MOV-01570,2026-07-29,2026-08-22,,Saída,Logística,Tecnologia,Fornecedor 40,Transferência,2794.91,0,Vencido
MOV-01571,2026-07-20,2026-08-09,2026-08-09,Saída,Logística,Administrativo,Fornecedor 10,Transferência,10919.14,11005.31,Pago
MOV-01572,2026-07-21,2026-08-08,2026-08-03,Saída,Logística,Tecnologia,Fornecedor 33,Transferência,9095.22,9059.13,Pago
MOV-01573,2026-08-05,2026-08-19,2026-08-18,Saída,Pessoal,Administrativo,Fornecedor 15,Boleto,9597.85,9371.24,Pago
MOV-01574,2026-07-14,2026-08-05,2026-08-05,Saída,Logística,Marketing,Fornecedor 37,Transferência,3649.77,3630.64,Pago
MOV-01575,2026-08-09,2026-08-20,2026-08-16,Saída,Fornecedores,Marketing,Fornecedor 26,Cartão,3585.57,3644.72,Pago
MOV-01576,2026-07-15,2026-08-01,2026-08-01,Saída,Fornecedores,Marketing,Fornecedor 32,Cartão,5957.65,5821.18,Pago
MOV-01577,2026-07-24,2026-08-28,,Saída,Marketing,Operações,Fornecedor 22,Boleto,5259.88,0,Vencido
MOV-01578,2026-07-24,2026-08-28,,Saída,Marketing,Comercial,Fornecedor 10,Cartão,7194.41,0,Vencido
MOV-01579,2026-08-15,2026-08-26,,Saída,Pessoal,Comercial,Fornecedor 31,Boleto,14742.55,0,Vencido
MOV-01580,2026-08-15,2026-08-27,2026-08-27,Saída,Fornecedores,Comercial,Fornecedor 11,Transferência,4088.7,4129.44,Pago
MOV-01581,2026-07-11,2026-08-02,2026-07-31,Saída,Pessoal,Marketing,Fornecedor 07,Transferência,11219.06,11413.96,Pago
